ticker,action,entry_date,exit_date,entry,exit,shares,pnl_pct,half_sold,days
ETN,STOP,2023-09-12,2023-09-13,228.22375731627284,214.85,43.8166478266414,-5.859932144460956,False,1
VRT,STOP,2023-09-12,2023-09-13,38.72949418496704,36.89,257.03924643209155,-4.749595169464005,False,1
TTD,STOP,2023-09-12,2023-09-18,85.58000183105469,80.39,116.84972874552182,-6.064503061475013,False,6
WDAY,STOP,2023-09-12,2023-09-21,250.3000030517578,233.59,39.95205704385137,-6.67598995126758,False,9
ADBE,STOP,2023-09-12,2023-09-21,555.6300048828125,519.47998046875,17.99758816500396,-6.506132515591356,False,9
UBER,STOP,2023-09-12,2023-09-21,48.34000015258789,45.02,206.86801755139524,-6.868018498361861,False,9
VRT,STOP,2023-09-19,2023-09-21,37.832757102435664,35.91,230.75396656726195,-5.082254769932904,False,2
VLO,STOP,2023-09-26,2023-09-29,133.54217359656616,130.0,60.01536541598769,-2.652475619624961,False,3
DELL,STOP,2023-09-19,2023-10-03,66.53092286558483,63.92,146.77977480611798,-3.9243749419495932,False,14
DELL,STOP,2023-10-03,2023-10-05,65.51117727633357,62.58,121.37005877477812,-4.474316289523439,False,2
BX,STOP,2023-09-12,2023-10-06,103.10697265819465,92.86,96.98665126315517,-9.93819563703411,False,24
LII,STOP,2023-09-12,2023-10-19,379.3685075368787,348.04,26.359594434780256,-8.258067529190793,False,37
APO,STOP,2023-09-12,2023-10-20,84.2422299212554,79.08,118.70530978758993,-6.127841019973889,False,38
WDC,STOP,2023-09-26,2023-10-23,33.286751154462216,31.61,282.6966358317591,-5.037292905761525,False,27
ARES,STOP,2023-10-10,2023-10-23,100.84500774406553,92.91,93.64406364116192,-7.868518156301585,False,13
FICO,STOP,2023-10-24,2023-10-25,927.1900024414062,845.1199951171875,9.772246075798169,-8.851476731642727,False,1
META,STOP,2023-10-03,2023-10-26,301.61135737230416,292.4319477072552,30.55540763792064,-3.043456236204678,False,23
EQT,STOP,2023-10-24,2023-10-26,40.79035635854921,38.825125140511574,222.12919110666942,-4.817881954163772,False,2
JBL,STOP,2023-10-24,2023-10-26,123.68786257255141,119.81,73.2547937560372,-3.1352005701260954,False,2
ERIE,STOP,2023-09-26,2023-10-27,280.4046295581391,268.44,33.55883454550565,-4.266915841223073,False,31
NWS,STOP,2023-10-24,2023-10-27,21.592642796365126,20.69,415.9042831095641,-4.180325701109055,False,3
CRWD,HALF,2023-10-10,2023-11-14,45.380001068115234,52.23500053405762,78.67986059969353,15.10577193608491,False,35
VRT,HALF,2023-10-31,2023-11-14,37.89253968387856,43.736269841939276,115.29695542022671,15.421848751264733,False,14
NRG,HALF,2023-10-31,2023-11-16,40.0415237936399,46.00576189681995,109.10909587774636,14.895132697540836,False,16
WSM,HALF,2023-09-26,2023-11-17,74.3179602901055,85.59398014505275,63.30941089073607,15.17267133130471,False,52
CRWD,TARGET,2023-10-10,2023-11-30,45.380001068115234,59.09,78.67986059969353,30.21154387216982,True,51
VRT,TARGET,2023-10-31,2023-12-12,37.89253968387856,49.58,115.29695542022671,30.843697502529466,True,42
WSM,TARGET,2023-09-26,2023-12-14,74.3179602901055,96.87,63.30941089073607,30.345342662609397,True,79
PGR,STOP,2023-10-31,2023-12-15,141.90373389841412,137.7,61.57546864579218,-2.9623842748376816,False,45
VST,HALF,2023-09-12,2023-12-26,32.807793553385814,37.6538967766929,152.4028122117951,14.771195190012909,False,105
DELL,HALF,2023-10-31,2023-12-26,63.28372427883462,73.0268621394173,66.89838579758106,15.395961555064952,False,56
UBER,STOP,2023-12-19,2024-01-03,61.880001068115234,57.41,160.0621683858655,-7.223660295666168,False,15
COF,STOP,2024-01-09,2024-01-10,126.73068473925387,123.25,77.71258173992643,-2.7465208969834953,False,1
CBOE,HALF,2023-10-31,2024-01-17,159.37616734097372,183.01808367048687,27.412470330927118,14.834034927526506,False,78
PHM,STOP,2024-01-23,2024-01-24,104.27752293117786,99.81,98.14014736090589,-4.28426261537338,False,1
NRG,TARGET,2023-10-31,2024-01-29,40.0415237936399,51.97,109.10909587774636,29.790265395081672,True,90
DELL,TARGET,2023-10-31,2024-01-30,63.28372427883462,82.77,66.89838579758106,30.791923110129925,True,91
VST,TARGET,2023-09-12,2024-02-01,32.807793553385814,42.5,152.4028122117951,29.54239038002584,True,142
