date,equity,positions
2023-09-01,100000.0,0
2023-09-05,100000.0,0
2023-09-06,100000.0,0
2023-09-07,100000.0,0
2023-09-08,100000.0,0
2023-09-11,100000.0,0
2023-09-12,98865.04418730734,10
2023-09-13,98323.9722146079,8
2023-09-14,98418.11184255301,8
2023-09-15,97437.82615094003,8
2023-09-18,97361.97282163789,7
2023-09-19,97544.53550121309,10
2023-09-20,96366.54015742945,10
2023-09-21,94894.88279411002,6
2023-09-22,95238.36924448705,6
2023-09-25,95645.62016687033,6
2023-09-26,93790.74333869453,10
2023-09-27,94528.83384348397,10
2023-09-28,95347.43388531059,10
2023-09-29,94384.12314424178,9
2023-10-02,93685.13748028649,9
2023-10-03,91875.93147990941,10
2023-10-04,92675.90289827448,8
2023-10-05,92894.83828188467,7
2023-10-06,93560.69896176757,7
2023-10-09,93853.71456618188,7
2023-10-10,94093.08681947575,10
2023-10-11,94964.81189519347,10
2023-10-12,93799.63659494817,10
2023-10-13,93009.63783014157,9
2023-10-16,93880.18772601608,9
2023-10-17,94031.57283839879,10
2023-10-18,93099.19823027804,10
2023-10-19,91359.35957729926,10
2023-10-20,90209.35291817487,8
2023-10-23,90217.43481713436,7
2023-10-24,89912.19730162669,10
2023-10-25,88227.46296132846,9
2023-10-26,86813.95796674202,6
2023-10-27,86394.72996787644,3
2023-10-30,86651.39468550906,3
2023-10-31,87546.94694043696,10
2023-11-01,89102.74171366933,10
2023-11-02,89749.50082262768,10
2023-11-03,90895.46309417314,10
2023-11-06,92032.38894516532,10
2023-11-07,91714.86768249635,10
2023-11-08,92109.98092112463,10
2023-11-09,91846.59538645338,10
2023-11-10,93035.20906746906,10
2023-11-13,93959.42331195253,10
2023-11-14,95626.25515293356,10
2023-11-15,94954.52182355156,10
2023-11-16,94855.92719857037,10
2023-11-17,94966.20069501278,10
2023-11-20,95305.43575513094,10
2023-11-21,94951.7400038334,10
2023-11-22,95640.5045243543,10
2023-11-24,95612.72410325368,10
2023-11-27,96026.44482414727,10
2023-11-28,95686.20124923193,10
2023-11-29,94765.68232430691,9
2023-11-30,95606.78665448293,9
2023-12-01,95265.14432065317,9
2023-12-04,95270.89958803038,9
2023-12-05,95357.23064887969,10
2023-12-06,94269.88011230384,10
2023-12-07,94681.42982463716,9
2023-12-08,95078.11531430302,9
2023-12-11,95654.0656852797,8
2023-12-12,96048.94429545283,10
2023-12-13,96662.63814594006,10
2023-12-14,96386.60949736033,10
2023-12-15,96250.28006581712,9
2023-12-18,96313.9148994841,9
2023-12-19,96992.8887721925,10
2023-12-20,95870.04939360562,10
2023-12-21,96738.4416276809,10
2023-12-22,96786.11830473228,10
2023-12-26,96919.24586810054,10
2023-12-27,97431.55537412176,10
2023-12-28,97689.53304359363,10
2023-12-29,97124.09128450508,10
2024-01-02,95332.0772376723,10
2024-01-03,94154.0830936303,9
2024-01-04,94084.97415974145,9
2024-01-05,94420.87816596452,8
2024-01-08,96092.30294226418,8
2024-01-09,96314.11187651545,10
2024-01-10,96657.8603192622,9
2024-01-11,97515.73902091687,9
2024-01-12,97783.38701825636,9
2024-01-16,97764.29380574982,9
2024-01-17,97367.00670638643,9
2024-01-18,98356.72033298505,9
2024-01-19,99996.70319753615,9
2024-01-22,100743.23697145708,9
2024-01-23,100290.76847377661,10
2024-01-24,100069.74813486252,10
2024-01-25,100657.98824620602,10
2024-01-26,100404.18914618873,10
2024-01-29,100825.0813543266,10
2024-01-30,101309.54627148782,10
2024-01-31,99884.38288692379,10
2024-02-01,101933.06054697915,9
2024-02-02,104524.43686675566,9
2024-02-05,103881.62075859183,9
2024-02-06,102541.29643925965,10
2024-02-07,103601.7935035853,10
2024-02-08,104265.65210169918,10
2024-02-09,105066.32630328687,10
2024-02-12,104144.63494593411,10
2024-02-13,103481.80939149161,9
2024-02-14,104783.68126641215,8
2024-02-15,104397.88046791634,8
2024-02-16,104165.25719454637,8
2024-02-20,103481.93145752785,8
2024-02-21,102074.58148912858,8
2024-02-22,105074.67164142101,8
2024-02-23,105379.70448621755,8
2024-02-26,106432.06976906628,8
2024-02-27,106500.51661381763,10
2024-02-28,106944.01063446322,10
2024-02-29,108138.4239649851,10
2024-03-01,112084.22207066035,10
2024-03-04,113353.93280814297,10
2024-03-05,111982.21179549888,10
2024-03-06,113695.94784387827,10
2024-03-07,114698.35065702858,10
2024-03-08,112723.80300644596,10
2024-03-11,111094.33920236074,10
2024-03-12,113034.6588739196,10
2024-03-13,112526.88480932548,10
2024-03-14,112481.58409526089,8
2024-03-15,111452.629377606,8
2024-03-18,112319.24405689142,8
2024-03-19,112779.98554626935,10
2024-03-20,113826.45972849867,9
2024-03-21,115088.89052434593,9
2024-03-22,114243.09949598653,8
2024-03-25,114629.66141070556,8
2024-03-26,114280.4668014911,10
2024-03-27,113980.37894593028,10
2024-03-28,114328.5853389599,10
2024-04-01,114803.03867953361,10
2024-04-02,113702.05250498888,10
2024-04-03,115946.73404591496,10
2024-04-04,113604.16510536004,10
2024-04-05,116231.36325083356,9
2024-04-08,115380.76724922581,9
2024-04-09,113725.67234305895,10
2024-04-10,112510.51333758474,7
2024-04-11,113344.89404923789,7
2024-04-12,111847.95899025482,6
